Registry Key,Change Type,Value Name,Value Data,Value Type,Value Data Changed To,Value Type Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_CURRENT_USER\Software\Microsoft\AuthCookies\Live\Default\DIDC,Modified Value,Data,ct%3D1518239865%26hashalg%3DSHA256%26bver%3D16%26appid%3DDefault%26da%3D%253CEncryptedData%2520xmlns%253D%2522http://www.w3.org/2001/04/xmlenc%2523%2522%2520Id%253D%2522devicesoftware%2522%2520Type%253D%2522http://www.w3.org/2001/04/xmlenc%2523Element%2522%253E%253CEncryptionMethod%2520Algorithm%253D%2522http://www.w3.org/2001/04/xmlenc%2523tripledes-cbc%2522%253E%253C/EncryptionMethod%253E%253Cds:KeyInfo%2520xmlns:ds%253D%2522http://www.w3.org/2000/09/xmldsig%2523%2522%253E%253Cds:KeyName%253Ehttp://Passport.NET/STS%253C/ds:KeyName%253E%253C/ds:KeyInfo%253E%253CCipherData%253E%253CCipherValue%253ECaFtEkZaBhrwgAcCnRQCmCCFejs9YJx0FMOK5jGxzkEESmlxu3wLSODduP795cM62s72TKqp7iLrljk9Wv1ZLANYcP4EHM5O6A03kyGf02y9EEIw3G9zVRiBrUdCkoh/0Jk0fC39i/tdcx%252BskOtPF0qtCQMQ2pr482B6Ci5BZ6aDeKuZbGC4NB0Aa8xxFWzhvOyvAg5tOuKr//nDyrQpAfOHXd/MSY3fRzhVpMeEreYI75CDL3ZYmKlvw%252BOMkrrl3rV7zYXhsAiYQH5usN7Z7wssyTfzSXE6s8q1S0FiNzKPs8yCuhyBGrcFnzKi4iS1lDPATXnIWu2pzkGeKMhhy/cJ178C0JT39DHmRcqDd8mX221Fnf5RCsYTgS5jcdlwBW5cFJTcFuO0/xt7oDNWNVx541fVpiqHoQdOv%252BXZxbuyEUuca7aYvZThO7HPM8xIMrrarXTEZdwgdAsAZrTDy16VkMf1xEaY%252B8mACfVRDnn1DJQAMBpkzLVOkjWVFgPGaFbeczg2QNJrsc1kkS%252Ba6t1LtxBIKetXcV8CEm99qoNZeZg6tPwbldLoHPVYgM4g7I2JKMNiTJ6L/jDad9hFcHj%252Bs5X0bj4Zib7bqDfGs/Es8mNMT0NrocSdpMHkuBVdZtlXlDDGosloqUI2y2YNcATy//5W/s6rNDZZSOPK/J2jBlUaqqcoi2vHXn7X2YUzin/fAwo/LiaKn6LalCs26V2laXtsExrUC8XJ/Cu6hHomksvvJ%252B0MiTCX%252Bbsvbu24AA%253D%253D%253C/CipherValue%253E%253C/CipherData%253E%253C/EncryptedData%253E%26nonce%3D%252FwmDppz%252FV1BhdsJlv3l6wN9SkG7cSSVU%26hash%3DF4%252Fozl2KwOHMyqpgJ8olPkmx%252FHBhNjxiykOhqC0piCc%253D%26dd%3D1; path=/; domain=login.live.com; secure; httponly,REG_SZ,ct%3D1518243251%26hashalg%3DSHA256%26bver%3D16%26appid%3DDefault%26da%3D%253CEncryptedData%2520xmlns%253D%2522http://www.w3.org/2001/04/xmlenc%2523%2522%2520Id%253D%2522devicesoftware%2522%2520Type%253D%2522http://www.w3.org/2001/04/xmlenc%2523Element%2522%253E%253CEncryptionMethod%2520Algorithm%253D%2522http://www.w3.org/2001/04/xmlenc%2523tripledes-cbc%2522%253E%253C/EncryptionMethod%253E%253Cds:KeyInfo%2520xmlns:ds%253D%2522http://www.w3.org/2000/09/xmldsig%2523%2522%253E%253Cds:KeyName%253Ehttp://Passport.NET/STS%253C/ds:KeyName%253E%253C/ds:KeyInfo%253E%253CCipherData%253E%253CCipherValue%253ECeom3SA1PgBb5QqioHG30uLfGN3o3aeoMq/8MJWjEbXmLcjm5Wh3fjctzVBECmT04Oi7pOI9Yx0zUTPDWOzg2S0IbI0YrB17xT%252BfBnSC8AwDK4BZYoAXFtCFB8F47cqBWUmAxtaY0Ms4DW0b6GIVB6Ejp8KD8juG%252BVniT41vfXB9uQKf1WhegVBKmQD3ncGQz40Imqt8H6ClveuWtGC8yDbsx4BB3aqrN/WdPVXxKeIrOnf26PhIOSGhuBsuEWqRPuVO6nl28ozfZXJvj3Ub%252Bi3tCTtLtMAWalJWyCWm50anbTcFakTVsm4kWf1lq%252Bp5F003rB/NmrcODNs/zzkgxin9g/AUdurYCqDMb1ecqpSW3YgdtZqMyeUkaxhjS/IgDMSrdPCnbra9%252BdCGQv2P4X6IPXgkyU9u%252BKpAQIVN/aaDoQfb/VeklkW8n0NymAIqfOOq%252B0ZAw9/rmI8H8bkCuhGEFnfQLTED32gAJr4frH3i2AAyEq8Ztdluu8l/uddDHnBcZJVGCpdpWG/pH8MYB7rHpeSy9a626blZwDr1CPQLP%252BQ%252BuAxFrGPAzpkdxX%252BxpmyhBxowuc7Tx%252B/GTqFgO6JZ8tJJf4YQRHaAJ2RjOeLKbzVGCu4ElaDQY8BsV1XiCrl0WeFaLskfTwP5UcJekDamLhL3aJua4jWOUT79ifc4qNP5YiUg2HdFvyQ6NPHKlhZk4Nf4tdQTJi8n4CQWOaIHFp6wLgmx4xQ6wR1%252Bba1NiZp9yc7HGm7JS69HbZjJ0A%253D%253D%253C/CipherValue%253E%253C/CipherData%253E%253C/EncryptedData%253E%26nonce%3DJZc4qevYQr48hJuuzH3mFVbOAzMDmJ%252F1%26hash%3D%252Ful1ZnzRtWpwFijG4nwhX0hqFNCGlgU82VuHWkQp9z0%253D%26dd%3D1; path=/; domain=login.live.com; secure; httponly,REG_SZ,10/02/2018 05:17:46,10/02/2018 06:14:10
HKEY_CURRENT_USER\Software\Microsoft\IdentityCRL\ExtendedProperties,Modified Value,LID,001880008E715378,REG_SZ,0018400191DA423F,REG_SZ,10/02/2018 05:04:10,10/02/2018 06:13:46
HKEY_CURRENT_USER\Software\Microsoft\IdentityCRL\Immersive\production\Property,Added Value,0018400191D96736,01 00 00 00 01 00 00 00 D0 8C 9D DF 01 15 D1 11 8C 7A 00 C0 4F C2 97 EB 01 00 00 00 36 0F B0 CE E2 ED 2E 43 8B 39 C5 42 AA A4 9B FC 00 00 00 00 02 00 00 00 00 00 10 66 00 00 00 01 00 00 20 00 00 00 C3 8D CF 3A BB 58 07 F7 E1 62 DF 5B F4 35 A7 F6 63 B3 84 22 04 0E 5D A7 49 4E 79 B5 95 C0 C4 95 00 00 00 00 0E 80 00 00 00 02 00 00 20 00 00 00 BD 04 F2 EB EE 55 B6 4E 35 1D 23 8C A4 9F 8A C5 9A A6 3B C6 5C DE 36 2F 49 CD 76 12 CC 6D 19 2E 80 00 00 00 8D 46 C4 0E FB A8 C5 0E 3B DD 3A 67 7D BA 97 5F 6A A0 F0 64 A4 01 D7 4C 3D BD 78 CA 5D 54 E9 AB DD 1B D5 5E DC E1 57 F9 57 AA FD BA F8 1B 09 86 5C C3 BB BE C2 27 B1 45 5E 8C 11 ED 95 7B A5 68 BA DF 03 F7 74 66 93 B7 2C F4 00 6E 29 72 93 E9 1B 4D 2D A2 AB F1 78 16 C7 FD 99 45 31 EB 13 0D 4F 9F 9E 34 71 BD 6B 70 A6 F6 12 D3 A4 BE 1F 49 22 91 E8 5B 19 0C 80 26 3F E3 86 1B 76 58 FF 84 40 00 00 00 A8 27 91 86 72 0F D7 74 4E 82 C7 1A 90 5B 1D DC 03 96 68 A3 B9 A4 67 48 BA A0 59 77 EB 47 24 85 2C DD A7 92 43 07 2D EE C8 A2 5A 1C 36 9B 7E F4 C9 96 48 F7 42 F3 65 10 DC 30 5A 3A 84 CA CA E8 ,REG_BINARY,,,10/02/2018 05:17:46,10/02/2018 06:14:10
HKEY_CURRENT_USER\Software\Microsoft\IdentityCRL\Immersive\production\Property,Added Value,0018400191DA423F,01 00 00 00 01 00 00 00 D0 8C 9D DF 01 15 D1 11 8C 7A 00 C0 4F C2 97 EB 01 00 00 00 36 0F B0 CE E2 ED 2E 43 8B 39 C5 42 AA A4 9B FC 00 00 00 00 02 00 00 00 00 00 10 66 00 00 00 01 00 00 20 00 00 00 18 06 DC FD 63 6A B7 B7 8A 3B 1C 30 9A 15 F8 9A 40 68 59 80 92 4B 11 9F 97 D4 56 32 08 A7 68 2B 00 00 00 00 0E 80 00 00 00 02 00 00 20 00 00 00 66 BE 96 16 49 36 8A 4B A5 15 31 BD 81 66 1C 58 FE 2C 0D 69 C5 A8 05 F2 1B 48 58 24 3B 72 5E 55 80 00 00 00 82 3A F2 A0 CA 10 93 DF 73 94 88 44 49 E3 3B D4 ED 61 DE F1 BA C1 66 09 74 51 76 28 88 E1 63 50 53 BF E0 97 D7 37 17 16 36 74 4D E9 8D 42 F8 12 90 D6 06 16 21 1F FF 20 06 C0 23 FA 96 4F E5 8A 03 84 37 D6 C5 9A 1E 85 E9 53 CB 84 05 C0 9F 39 E5 A6 B6 F1 F5 DD F2 38 FA AE 08 A2 A1 5F 0B F3 96 5F C6 03 F9 09 29 05 EB AF 2F AE A3 DA 4C DC 67 D9 E2 99 BF 09 2E DE 80 41 CB 96 65 A3 16 43 40 00 00 00 4B B3 74 F6 32 BA 9A 97 62 F7 85 74 A1 D9 A5 7F 24 D1 54 D7 EE 56 0B 35 13 5B 4D F6 97 51 EA 63 71 D2 0F A3 86 0D 6D 90 9D 22 9F AA 6D F7 4F DE C2 30 DD E6 4F 67 DA 51 7C 5C A7 FE 73 62 48 6F ,REG_BINARY,,,10/02/2018 05:17:46,10/02/2018 06:14:10
