Registry Key,Change Type,Value Name,Value Data,Value Type,Value Data Changed To,Value Type Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_LOCAL_MACHINE\Security\Policy\Secrets\M$_MSV1_0_TBAL_PRIMARY_{22BE8E5B-58B3-4A87-BA71-41B0ECF3A9EA}\OupdTime,Modified Value,,E7 19 63 22 32 A2 D3 01 ,REG_NONE,B2 FF 2B 20 32 A2 D3 01 ,REG_NONE,10/02/2018 05:43:53,10/02/2018 05:43:49
HKEY_LOCAL_MACHINE\Software\Classes\.shtml,Added Value,,shtmlfile,REG_SZ,,,29/09/2017 12:57:31,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\.shtml,Added Value,Content Type,text/html,REG_SZ,,,29/09/2017 12:57:31,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1814CEEB-49E2-407F-AF99-FA755A7D2607},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1814CEEB-49E2-407F-AF99-FA755A7D2607},Added Value,,PSFactoryBuffer,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\InProcServer32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\InProcServer32,Added Value,,C:\Program Files\Mozilla Firefox\AccessibleMarshal.dll,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\InProcServer32,Added Value,ThreadingModel,Both,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1BAA303D-B4B9-45E5-9CCB-E3FCA3E274B6},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1BAA303D-B4B9-45E5-9CCB-E3FCA3E274B6}\InprocHandler32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1BAA303D-B4B9-45E5-9CCB-E3FCA3E274B6}\InprocHandler32,Added Value,,C:\Program Files\Mozilla Firefox\AccessibleHandler.dll,REG_EXPAND_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1BAA303D-B4B9-45E5-9CCB-E3FCA3E274B6}\InprocHandler32,Added Value,ThreadingModel,Apartment,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCA8D857-1A63-4045-8F36-8809EB093D04},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCA8D857-1A63-4045-8F36-8809EB093D04},Added Value,,PSFactoryBuffer,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCA8D857-1A63-4045-8F36-8809EB093D04}\InProcServer32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCA8D857-1A63-4045-8F36-8809EB093D04}\InProcServer32,Added Value,,C:\Program Files\Mozilla Firefox\AccessibleHandler.dll,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCA8D857-1A63-4045-8F36-8809EB093D04}\InProcServer32,Added Value,ThreadingModel,Both,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB,Added Value,,Firefox Document,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB,Added Value,FriendlyTypeName,Firefox Document,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB,Added Value,EditFlags,2,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\DefaultIcon,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\DefaultIcon,Added Value,,"C:\Program Files\Mozilla Firefox\firefox.exe,1",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell,Added Value,,open,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell\open,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell\open\command,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell\open\command,Added Value,,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -osint -url ""%1""",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell\open\ddeexec,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxHTML-308046B0AF4A39CB\shell\open\ddeexec,Added Value,,,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB,Added Value,,Firefox URL,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB,Added Value,FriendlyTypeName,Firefox URL,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB,Added Value,URL Protocol,,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB,Added Value,EditFlags,2,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\DefaultIcon,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\DefaultIcon,Added Value,,"C:\Program Files\Mozilla Firefox\firefox.exe,1",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell,Added Value,,open,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell\open,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell\open\command,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell\open\command,Added Value,,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -osint -url ""%1""",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell\open\ddeexec,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\FirefoxURL-308046B0AF4A39CB\shell\open\ddeexec,Added Value,,,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0D68D6D0-D93D-4D08-A30D-F00DD1F45B24},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0D68D6D0-D93D-4D08-A30D-F00DD1F45B24},Added Value,,ISimpleDOMDocument,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0D68D6D0-D93D-4D08-A30D-F00DD1F45B24}\NumMethods,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0D68D6D0-D93D-4D08-A30D-F00DD1F45B24}\NumMethods,Added Value,,9,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0D68D6D0-D93D-4D08-A30D-F00DD1F45B24}\ProxyStubClsid32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0D68D6D0-D93D-4D08-A30D-F00DD1F45B24}\ProxyStubClsid32,Added Value,,{1814CEEB-49E2-407F-AF99-FA755A7D2607},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1814CEEB-49E2-407F-AF99-FA755A7D2607},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1814CEEB-49E2-407F-AF99-FA755A7D2607},Added Value,,ISimpleDOMNode,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\NumMethods,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\NumMethods,Added Value,,18,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\ProxyStubClsid32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1814CEEB-49E2-407F-AF99-FA755A7D2607}\ProxyStubClsid32,Added Value,,{1814CEEB-49E2-407F-AF99-FA755A7D2607},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{4E747BE5-2052-4265-8AF0-8ECAD7AAD1C0},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{4E747BE5-2052-4265-8AF0-8ECAD7AAD1C0},Added Value,,ISimpleDOMText,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{4E747BE5-2052-4265-8AF0-8ECAD7AAD1C0}\NumMethods,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{4E747BE5-2052-4265-8AF0-8ECAD7AAD1C0}\NumMethods,Added Value,,8,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{4E747BE5-2052-4265-8AF0-8ECAD7AAD1C0}\ProxyStubClsid32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{4E747BE5-2052-4265-8AF0-8ECAD7AAD1C0}\ProxyStubClsid32,Added Value,,{1814CEEB-49E2-407F-AF99-FA755A7D2607},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B32983FF-EF84-4945-8F86-FB7491B4F57B},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B32983FF-EF84-4945-8F86-FB7491B4F57B},Added Value,,IGeckoBackChannel,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B32983FF-EF84-4945-8F86-FB7491B4F57B}\NumMethods,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B32983FF-EF84-4945-8F86-FB7491B4F57B}\NumMethods,Added Value,,5,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B32983FF-EF84-4945-8F86-FB7491B4F57B}\ProxyStubClsid32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B32983FF-EF84-4945-8F86-FB7491B4F57B}\ProxyStubClsid32,Added Value,,{DCA8D857-1A63-4045-8F36-8809EB093D04},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D},Added Value,,IHandlerControl,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D}\AsynchronousInterface,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D}\AsynchronousInterface,Added Value,,{DCA8D857-1A63-4045-8F36-8809EB093D04},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D}\NumMethods,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D}\NumMethods,Added Value,,5,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D}\ProxyStubClsid32,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{CE30F77E-8847-44F0-A648-A9656BD89C0D}\ProxyStubClsid32,Added Value,,{DCA8D857-1A63-4045-8F36-8809EB093D04},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DCA8D857-1A63-4045-8F36-8809EB093D04},Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DCA8D857-1A63-4045-8F36-8809EB093D04},Added Value,,AsyncIHandlerControl,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DCA8D857-1A63-4045-8F36-8809EB093D04}\NumMethods,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DCA8D857-1A63-4045-8F36-8809EB093D04}\NumMethods,Added Value,,7,REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DCA8D857-1A63-4045-8F36-8809EB093D04}\SynchronousInterface,Added Key,,,,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DCA8D857-1A63-4045-8F36-8809EB093D04}\SynchronousInterface,Added Value,,{CE30F77E-8847-44F0-A648-A9656BD89C0D},REG_SZ,,,,10/02/2018 05:43:22
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB,Added Value,,Mozilla Firefox,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities,Added Value,ApplicationDescription,"Firefox delivers safe, easy web browsing. A familiar user interface, enhanced security features including protection from online identity theft, and integrated search let you get the most out of the web.",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities,Added Value,ApplicationIcon,"C:\Program Files\Mozilla Firefox\firefox.exe,0",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities,Added Value,ApplicationName,Firefox,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\FileAssociations,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\FileAssociations,Added Value,.htm,FirefoxHTML-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\FileAssociations,Added Value,.html,FirefoxHTML-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\FileAssociations,Added Value,.shtml,FirefoxHTML-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\FileAssociations,Added Value,.xht,FirefoxHTML-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\FileAssociations,Added Value,.xhtml,FirefoxHTML-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\StartMenu,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\StartMenu,Added Value,StartMenuInternet,Firefox-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\URLAssociations,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\URLAssociations,Added Value,ftp,FirefoxURL-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\URLAssociations,Added Value,http,FirefoxURL-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\Capabilities\URLAssociations,Added Value,https,FirefoxURL-308046B0AF4A39CB,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\DefaultIcon,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\DefaultIcon,Added Value,,"C:\Program Files\Mozilla Firefox\firefox.exe,0",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\InstallInfo,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\InstallInfo,Added Value,HideIconsCommand,"""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /HideShortcuts",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\InstallInfo,Added Value,ShowIconsCommand,"""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /ShowShortcuts",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\InstallInfo,Added Value,ReinstallCommand,"""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /SetAsDefaultAppGlobal",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\InstallInfo,Added Value,IconsVisible,1,REG_DWORD,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\open,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\open\command,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\open\command,Added Value,,"""C:\Program Files\Mozilla Firefox\firefox.exe""",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\properties,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\properties,Added Value,,Firefox &Options,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\properties\command,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\properties\command,Added Value,,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -preferences",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\safemode,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\safemode,Added Value,,Firefox &Safe Mode,REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\safemode\command,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Clients\StartMenuInternet\Firefox-308046B0AF4A39CB\shell\safemode\command,Added Value,,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -safe-mode",REG_SZ,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\MediaPlayer\ShimInclusionList,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\MediaPlayer\ShimInclusionList\false,Added Key,,,,,,,10/02/2018 05:43:24
HKEY_LOCAL_MACHINE\Software\Microsoft\MediaPlayer\ShimInclusionList\plugin-container.exe,Added Key,,,,,,,10/02/2018 05:43:24
