"8","HKEY_CURRENT_USER\\Software\\Microsoft\\Internet Explorer\\LowRegistry\\Audio\\PolicyConfig\\PropertyStore\\99192fcf_0","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:30"
"9","HKEY_CURRENT_USER\\Software\\Microsoft\\Internet Explorer\\LowRegistry\\Audio\\PolicyConfig\\PropertyStore\\99192fcf_0",\N,"","{2}.\\\\?\\hdaudio#func_01&ven_8384&dev_7680&subsys_83847680&rev_1034#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\\espeakertopo/00010001|\\Device\\HarddiskVolume2\\Users\\qub\\Desktop\\Tor Browser\\Browser\\firefox.exe%b{00000000-0000-0000-0000-000000000000}","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:30"
"10","HKEY_CURRENT_USER\\Software\\Microsoft\\Internet Explorer\\LowRegistry\\Audio\\PolicyConfig\\PropertyStore\\99192fcf_0\\{219ED5A0-9CBF-4F3A-B927-37C9E5C5F14F}","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 06:05:32"
"11","HKEY_CURRENT_USER\\Software\\Microsoft\\Internet Explorer\\LowRegistry\\Audio\\PolicyConfig\\PropertyStore\\99192fcf_0\\{219ED5A0-9CBF-4F3A-B927-37C9E5C5F14F}",\N,"3","04 00 00 00 00 00 00 00 00 00 80 3F 00 00 00 00 ","3","",\N,"0000-00-00 00:00:00","2018-02-10 06:05:32"
"12","HKEY_CURRENT_USER\\Software\\Microsoft\\Internet Explorer\\LowRegistry\\Audio\\PolicyConfig\\PropertyStore\\99192fcf_0\\{219ED5A0-9CBF-4F3A-B927-37C9E5C5F14F}",\N,"4","04 20 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 80 3F 00 00 80 3F ","3","",\N,"0000-00-00 00:00:00","2018-02-10 06:05:32"
"13","HKEY_CURRENT_USER\\Software\\Microsoft\\Internet Explorer\\LowRegistry\\Audio\\PolicyConfig\\PropertyStore\\99192fcf_0\\{219ED5A0-9CBF-4F3A-B927-37C9E5C5F14F}",\N,"5","0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ","3","",\N,"0000-00-00 00:00:00","2018-02-10 06:05:32"
"19","HKEY_CURRENT_USER\\Software\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store",\N,"C:\\Users\\qub\\Desktop\\Tor Browser\\Browser\\TorBrowser\\Tor\\tor.exe","53 41 43 50 01 00 00 00 00 00 00 00 07 00 00 00 28 00 00 00 00 28 37 00 8C 6D 37 00 01 00 00 00 00 00 00 00 00 00 01 05 71 20 00 00 4D AE 7E 0C 19 39 D3 01 00 00 00 00 00 00 00 00 ","3","",\N,"2018-02-10 05:18:01","2018-02-10 06:05:34"
"20","HKEY_CURRENT_USER\\Software\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store",\N,"C:\\Users\\qub\\Desktop\\Tor Browser\\Browser\\firefox.exe","53 41 43 50 01 00 00 00 00 00 00 00 07 00 00 00 28 00 00 00 00 C4 14 00 0F F4 14 00 01 00 00 00 00 00 00 00 00 00 00 0A 00 01 00 00 4D AE 7E 0C 19 39 D3 01 00 00 00 00 00 00 00 00 02 00 00 00 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 76 A6 09 00 00 00 00 00 01 00 00 00 01 00 00 00 ","3","",\N,"2018-02-10 05:18:01","2018-02-10 06:05:34"
"26","HKEY_CURRENT_USER\\Software\\Microsoft\\Windows\\CurrentVersion\\CloudStore\\Store\\Cache\\DefaultAccount\\$$windows.data.taskflow.shellactivities\\Current","1","Data","02 00 00 00 EE 7B 22 6D 33 A2 D3 01 00 00 00 00 43 42 01 00 CB 0A 0A 42 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 0D 50 00 72 00 6F 00 67 00 72 00 61 00 6D 00 20 00 46 00 69 00 6C 00 65 00 73 00 C6 32 93 DA EC D2 B6 C6 E8 E9 01 C6 3C EC 9E BC D7 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 14 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 20 00 50 00 68 00 6F 00 74 00 6F 00 20 00 56 00 69 00 65 00 77 00 65 00 72 00 C6 32 9C 93 E8 CC B6 C6 E8 E9 01 C6 3C 93 DA EC D2 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 0D 50 00 72 00 6F 00 67 00 72 00 61 00 6D 00 20 00 46 00 69 00 6C 00 65 00 73 00 C6 32 FA D9 C8 C8 B6 C6 E8 E9 01 C6 3C 9C 93 E8 CC B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 10 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 20 00 44 00 65 00 66 00 65 00 6E 00 64 00 65 00 72 00 C6 32 F8 91 BE BA B6 C6 E8 E9 01 C6 3C FA D9 C8 C8 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 0D 50 00 72 00 6F 00 67 00 72 00 61 00 6D 00 20 00 46 00 69 00 6C 00 65 00 73 00 C6 32 B9 A8 8B B6 B6 C6 E8 E9 01 C6 3C F8 91 BE BA B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 0F 4C 00 6F 00 63 00 61 00 6C 00 20 00 44 00 69 00 73 00 6B 00 20 00 28 00 43 00 3A 00 29 00 C6 32 CD E3 AD AB B6 C6 E8 E9 01 C6 3C B9 A8 8B B6 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 07 54 00 68 00 69 00 73 00 20 00 50 00 43 00 C6 32 D9 E8 B9 A1 B6 C6 E8 E9 01 C6 3C CD E3 AD AB B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 05 55 00 73 00 65 00 72 00 73 00 C6 32 E0 B1 85 9B B6 C6 E8 E9 01 C6 3C D9 E8 B9 A1 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 10 50 00 75 00 62 00 6C 00 69 00 63 00 20 00 44 00 6F 00 63 00 75 00 6D 00 65 00 6E 00 74 00 73 00 C6 32 E3 A4 BA 95 B6 C6 E8 E9 01 C6 3C E0 B1 85 9B B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 06 50 00 75 00 62 00 6C 00 69 00 63 00 C6 32 C1 C3 C0 91 B6 C6 E8 E9 01 C6 3C E3 A4 BA 95 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 10 50 00 75 00 62 00 6C 00 69 00 63 00 20 00 44 00 6F 00 77 00 6E 00 6C 00 6F 00 61 00 64 00 73 00 C6 32 DF C3 F5 8B B6 C6 E8 E9 01 C6 3C C1 C3 C0 91 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 06 50 00 75 00 62 00 6C 00 69 00 63 00 C6 32 95 B2 D0 86 B6 C6 E8 E9 01 C6 3C DF C3 F5 8B B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 05 55 00 73 00 65 00 72 00 73 00 C6 32 92 DF D5 80 B6 C6 E8 E9 01 C6 3C 95 B2 D0 86 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 03 71 00 75 00 62 00 C6 32 89 9C BC F1 B5 C6 E8 E9 01 C6 3C 92 DF D5 80 B6 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 0C 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 D2 28 05 55 00 73 00 65 00 72 00 73 00 C6 32 CF 8C EF E9 B5 C6 E8 E9 01 C6 3C 89 9C BC F1 B5 C6 E8 E9 01 CA 50 00 00 D2 14 17 43 00 3A 00 5C 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 5C 00 65 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 2E 00 65 00 78 00 65 00 C6 1F DC 82 0C D2 23 ","3","02 00 00 00 5C 85 10 30 35 A2 D3 01 00 00 00 00 43 42 01 00 CB 0A 0A 46 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 5C 42 00 65 00 61 00 72 00 20 00 47 00 72 00 79 00 6C 00 6C 00 73 00 20 00 41 00 64 00 6D 00 69 00 72 00 65 00 73 00 20 00 44 00 6F 00 6E 00 61 00 6C 00 64 00 20 00 54 00 72 00 75 00 6D 00 70 00 27 00 73 00 20 00 52 00 65 00 73 00 69 00 6C 00 69 00 65 00 6E 00 63 00 65 00 20 00 7C 00 20 00 47 00 6F 00 6F 00 64 00 20 00 4D 00 6F 00 72 00 6E 00 69 00 6E 00 67 00 20 00 42 00 72 00 69 00 74 00 61 00 69 00 6E 00 20 00 2D 00 20 00 59 00 6F 00 75 00 54 00 75 00 62 00 65 00 20 00 2D 00 20 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 CE 99 EF BE D2 C6 E8 E9 01 C6 3C C6 FF D5 BF D2 C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 5C 42 00 65 00 61 00 72 00 20 00 47 00 72 00 79 00 6C 00 6C 00 73 00 20 00 41 00 64 00 6D 00 69 00 72 00 65 00 73 00 20 00 44 00 6F 00 6E 00 61 00 6C 00 64 00 20 00 54 00 72 00 75 00 6D 00 70 00 27 00 73 00 20 00 52 00 65 00 73 00 69 00 6C 00 69 00 65 00 6E 00 63 00 65 00 20 00 7C 00 20 00 47 00 6F 00 6F 00 64 00 20 00 4D 00 6F 00 72 00 6E 00 69 00 6E 00 67 00 20 00 42 00 72 00 69 00 74 00 61 00 69 00 6E 00 20 00 2D 00 20 00 59 00 6F 00 75 00 54 00 75 00 62 00 65 00 20 00 2D 00 20 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 F3 9D B0 98 CD C6 E8 E9 01 C6 3C F6 F6 FB EB CE C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 15 59 00 6F 00 75 00 54 00 75 00 62 00 65 00 20 00 2D 00 20 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 9D BA 96 8B CD C6 E8 E9 01 C6 3C F3 9D B0 98 CD C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 28 64 00 6F 00 6E 00 61 00 6C 00 64 00 20 00 74 00 72 00 75 00 6D 00 70 00 20 00 61 00 74 00 20 00 44 00 75 00 63 00 6B 00 44 00 75 00 63 00 6B 00 47 00 6F 00 20 00 2D 00 20 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 FE B8 D8 AE CC C6 E8 E9 01 C6 3C 9D BA 96 8B CD C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 33 47 00 52 00 43 00 A0 00 7C 00 A0 00 53 00 65 00 63 00 75 00 72 00 69 00 74 00 79 00 20 00 4E 00 6F 00 77 00 21 00 20 00 45 00 70 00 69 00 73 00 6F 00 64 00 65 00 20 00 41 00 72 00 63 00 68 00 69 00 76 00 65 00 A0 00 A0 00 20 00 2D 00 20 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 D3 DC B7 D5 CB C6 E8 E9 01 C6 3C FE B8 D8 AE CC C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 0B 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 C0 F2 B6 99 CB C6 E8 E9 01 C6 3C D3 DC B7 D5 CB C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 33 47 00 52 00 43 00 A0 00 7C 00 A0 00 53 00 65 00 63 00 75 00 72 00 69 00 74 00 79 00 20 00 4E 00 6F 00 77 00 21 00 20 00 45 00 70 00 69 00 73 00 6F 00 64 00 65 00 20 00 41 00 72 00 63 00 68 00 69 00 76 00 65 00 A0 00 A0 00 20 00 2D 00 20 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 C6 32 8A AA 8A C3 CA C6 E8 E9 01 C6 3C C0 F2 B6 99 CB C6 E8 E9 01 CA 50 00 00 D2 14 34 43 00 3A 00 5C 00 55 00 73 00 65 00 72 00 73 00 5C 00 71 00 75 00 62 00 5C 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 5C 00 54 00 6F 00 72 00 20 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 42 00 72 00 6F 00 77 00 73 00 65 00 72 00 5C 00 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 C6 1F FE 83 14 D2 23 0B 66 00 69 00 72 00 65 00 66 00 6F 00 78 00 2E 00 65 00 78 00 65 00 D2 28 1B 73 00 6E 00 2D 00 ","3","2018-02-10 05:53:08","2018-02-10 06:05:44"
